"pF","vol_water_perc","EC_kit","site","transect","kPa"
6.419,4.84,"K011","OWC","upland",262421.85
6.439,4.8,"K011","OWC","upland",274789.42
6.459,4.77,"K011","OWC","upland",287739.84
6.479,4.74,"K011","OWC","upland",301300.6
6.499,4.7,"K011","OWC","upland",315500.46
6.519,4.67,"K011","OWC","upland",330369.54
6.539,4.64,"K011","OWC","upland",345939.38
6.559,4.6,"K011","OWC","upland",362243
6.579,4.57,"K011","OWC","upland",379314.98
6.599,4.54,"K011","OWC","upland",397191.55
6.619,4.51,"K011","OWC","upland",415910.61
6.639,4.47,"K011","OWC","upland",435511.87
6.659,4.44,"K011","OWC","upland",456036.92
6.679,4.41,"K011","OWC","upland",477529.27
6.699,4.38,"K011","OWC","upland",500034.53
6.719,4.35,"K011","OWC","upland",523600.44
6.739,4.32,"K011","OWC","upland",548276.96
6.76,4.29,"K011","OWC","upland",575439.94
6.78,4.26,"K011","OWC","upland",602559.59
6.8,4.23,"K011","OWC","upland",630957.34
6.82,4.2,"K011","OWC","upland",660693.45
6.84,4.17,"K011","OWC","upland",691830.97
6.86,4.14,"K011","OWC","upland",724435.96
6.88,4.11,"K011","OWC","upland",758577.58
6.9,4.08,"K011","OWC","upland",794328.23
6.92,4.05,"K011","OWC","upland",831763.77
6.94,4.02,"K011","OWC","upland",870963.59
6.96,3.99,"K011","OWC","upland",912010.84
6.98,3.97,"K011","OWC","upland",954992.59
7,3.94,"K011","OWC","upland",1e+06
-3,69.55,"K018","GWI","upland",0
-2.98,69.55,"K018","GWI","upland",0
-2.96,69.55,"K018","GWI","upland",0
-2.94,69.55,"K018","GWI","upland",0
-2.92,69.55,"K018","GWI","upland",0
-2.9,69.55,"K018","GWI","upland",0
-2.88,69.55,"K018","GWI","upland",0
-2.86,69.55,"K018","GWI","upland",0
-2.84,69.55,"K018","GWI","upland",0
-2.82,69.55,"K018","GWI","upland",0
-2.8,69.55,"K018","GWI","upland",0
-2.78,69.55,"K018","GWI","upland",0
-2.76,69.55,"K018","GWI","upland",0
-2.739,69.55,"K018","GWI","upland",0
-2.719,69.55,"K018","GWI","upland",0
-2.699,69.55,"K018","GWI","upland",0
-2.679,69.55,"K018","GWI","upland",0
-2.659,69.55,"K018","GWI","upland",0
-2.639,69.55,"K018","GWI","upland",0
-2.619,69.55,"K018","GWI","upland",0
-2.599,69.55,"K018","GWI","upland",0
-2.579,69.55,"K018","GWI","upland",0
-2.559,69.55,"K018","GWI","upland",0
-2.539,69.55,"K018","GWI","upland",0
-2.519,69.55,"K018","GWI","upland",0
-2.499,69.55,"K018","GWI","upland",0
-2.479,69.55,"K018","GWI","upland",0
-2.459,69.55,"K018","GWI","upland",0
-2.439,69.55,"K018","GWI","upland",0
-2.419,69.55,"K018","GWI","upland",0
-2.399,69.55,"K018","GWI","upland",0
-2.379,69.55,"K018","GWI","upland",0
-2.359,69.55,"K018","GWI","upland",0
-2.339,69.55,"K018","GWI","upland",0
-2.319,69.55,"K018","GWI","upland",0
-2.299,69.55,"K018","GWI","upland",0
-2.279,69.55,"K018","GWI","upland",0
-2.259,69.55,"K018","GWI","upland",0
-2.238,69.55,"K018","GWI","upland",0
-2.218,69.55,"K018","GWI","upland",0
-2.198,69.55,"K018","GWI","upland",0
-2.178,69.55,"K018","GWI","upland",0
-2.158,69.55,"K018","GWI","upland",0
-2.138,69.55,"K018","GWI","upland",0
-2.118,69.55,"K018","GWI","upland",0
-2.098,69.55,"K018","GWI","upland",0
-2.078,69.55,"K018","GWI","upland",0
-2.058,69.55,"K018","GWI","upland",0
-2.038,69.55,"K018","GWI","upland",0
-2.018,69.55,"K018","GWI","upland",0
-1.998,69.55,"K018","GWI","upland",0
-1.978,69.55,"K018","GWI","upland",0
-1.958,69.55,"K018","GWI","upland",0
-1.938,69.55,"K018","GWI","upland",0
-1.918,69.55,"K018","GWI","upland",0
-1.898,69.55,"K018","GWI","upland",0
-1.878,69.55,"K018","GWI","upland",0
-1.858,69.55,"K018","GWI","upland",0
-1.838,69.55,"K018","GWI","upland",0
-1.818,69.55,"K018","GWI","upland",0
-1.798,69.55,"K018","GWI","upland",0
-1.778,69.55,"K018","GWI","upland",0
-1.758,69.55,"K018","GWI","upland",0
-1.737,69.55,"K018","GWI","upland",0
-1.717,69.55,"K018","GWI","upland",0
-1.697,69.55,"K018","GWI","upland",0
-1.677,69.55,"K018","GWI","upland",0
-1.657,69.55,"K018","GWI","upland",0
-1.637,69.55,"K018","GWI","upland",0
-1.617,69.55,"K018","GWI","upland",0
-1.597,69.55,"K018","GWI","upland",0
-1.577,69.55,"K018","GWI","upland",0
-1.557,69.55,"K018","GWI","upland",0
-1.537,69.55,"K018","GWI","upland",0
-1.517,69.55,"K018","GWI","upland",0
-1.497,69.55,"K018","GWI","upland",0
-1.477,69.55,"K018","GWI","upland",0
-1.457,69.54,"K018","GWI","upland",0
-1.437,69.54,"K018","GWI","upland",0
-1.417,69.54,"K018","GWI","upland",0
-1.397,69.54,"K018","GWI","upland",0
-1.377,69.54,"K018","GWI","upland",0
-1.357,69.54,"K018","GWI","upland",0
-1.337,69.54,"K018","GWI","upland",0
-1.317,69.54,"K018","GWI","upland",0
-1.297,69.54,"K018","GWI","upland",0.01
-1.277,69.54,"K018","GWI","upland",0.01
-1.257,69.54,"K018","GWI","upland",0.01
-1.236,69.54,"K018","GWI","upland",0.01
-1.216,69.54,"K018","GWI","upland",0.01
-1.196,69.54,"K018","GWI","upland",0.01
-1.176,69.54,"K018","GWI","upland",0.01
-1.156,69.54,"K018","GWI","upland",0.01
-1.136,69.54,"K018","GWI","upland",0.01
-1.116,69.53,"K018","GWI","upland",0.01
-1.096,69.53,"K018","GWI","upland",0.01
-1.076,69.53,"K018","GWI","upland",0.01
-1.056,69.53,"K018","GWI","upland",0.01
-1.036,69.53,"K018","GWI","upland",0.01
-1.016,69.53,"K018","GWI","upland",0.01
-0.996,69.53,"K018","GWI","upland",0.01
-0.976,69.53,"K018","GWI","upland",0.01
-0.956,69.52,"K018","GWI","upland",0.01
-0.936,69.52,"K018","GWI","upland",0.01
-0.916,69.52,"K018","GWI","upland",0.01
-0.896,69.52,"K018","GWI","upland",0.01
-0.876,69.52,"K018","GWI","upland",0.01
-0.856,69.52,"K018","GWI","upland",0.01
-0.836,69.51,"K018","GWI","upland",0.01
-0.816,69.51,"K018","GWI","upland",0.02
-0.796,69.51,"K018","GWI","upland",0.02
-0.776,69.51,"K018","GWI","upland",0.02
-0.756,69.5,"K018","GWI","upland",0.02
-0.735,69.5,"K018","GWI","upland",0.02
-0.715,69.5,"K018","GWI","upland",0.02
-0.695,69.49,"K018","GWI","upland",0.02
-0.675,69.49,"K018","GWI","upland",0.02
-0.655,69.49,"K018","GWI","upland",0.02
-0.635,69.48,"K018","GWI","upland",0.02
-0.615,69.48,"K018","GWI","upland",0.02
-0.595,69.47,"K018","GWI","upland",0.03
-0.575,69.47,"K018","GWI","upland",0.03
-0.555,69.46,"K018","GWI","upland",0.03
-0.535,69.46,"K018","GWI","upland",0.03
-0.515,69.45,"K018","GWI","upland",0.03
-0.495,69.44,"K018","GWI","upland",0.03
-0.475,69.44,"K018","GWI","upland",0.03
-0.455,69.43,"K018","GWI","upland",0.04
-0.435,69.42,"K018","GWI","upland",0.04
-0.415,69.41,"K018","GWI","upland",0.04
-0.395,69.41,"K018","GWI","upland",0.04
-0.375,69.4,"K018","GWI","upland",0.04
-0.355,69.39,"K018","GWI","upland",0.04
-0.335,69.38,"K018","GWI","upland",0.05
-0.315,69.37,"K018","GWI","upland",0.05
-0.295,69.35,"K018","GWI","upland",0.05
-0.275,69.34,"K018","GWI","upland",0.05
-0.255,69.33,"K018","GWI","upland",0.06
-0.234,69.31,"K018","GWI","upland",0.06
-0.214,69.3,"K018","GWI","upland",0.06
-0.194,69.28,"K018","GWI","upland",0.06
-0.174,69.27,"K018","GWI","upland",0.07
-0.154,69.25,"K018","GWI","upland",0.07
-0.134,69.23,"K018","GWI","upland",0.07
-0.114,69.21,"K018","GWI","upland",0.08
-0.094,69.19,"K018","GWI","upland",0.08
-0.074,69.16,"K018","GWI","upland",0.08
-0.054,69.14,"K018","GWI","upland",0.09
-0.034,69.11,"K018","GWI","upland",0.09
-0.014,69.09,"K018","GWI","upland",0.1
0.006,69.06,"K018","GWI","upland",0.1
0.026,69.02,"K018","GWI","upland",0.11
0.046,68.99,"K018","GWI","upland",0.11
0.066,68.96,"K018","GWI","upland",0.12
0.086,68.92,"K018","GWI","upland",0.12
0.106,68.88,"K018","GWI","upland",0.13
0.126,68.84,"K018","GWI","upland",0.13
0.146,68.79,"K018","GWI","upland",0.14
0.166,68.75,"K018","GWI","upland",0.15
0.186,68.7,"K018","GWI","upland",0.15
0.206,68.65,"K018","GWI","upland",0.16
0.226,68.59,"K018","GWI","upland",0.17
0.246,68.53,"K018","GWI","upland",0.18
0.267,68.47,"K018","GWI","upland",0.18
0.287,68.4,"K018","GWI","upland",0.19
0.307,68.33,"K018","GWI","upland",0.2
0.327,68.26,"K018","GWI","upland",0.21
0.347,68.18,"K018","GWI","upland",0.22
0.367,68.1,"K018","GWI","upland",0.23
0.387,68.01,"K018","GWI","upland",0.24
0.407,67.92,"K018","GWI","upland",0.26
0.427,67.82,"K018","GWI","upland",0.27
0.447,67.72,"K018","GWI","upland",0.28
0.467,67.61,"K018","GWI","upland",0.29
0.487,67.5,"K018","GWI","upland",0.31
0.507,67.38,"K018","GWI","upland",0.32
0.527,67.26,"K018","GWI","upland",0.34
0.547,67.12,"K018","GWI","upland",0.35
0.567,66.99,"K018","GWI","upland",0.37
0.587,66.84,"K018","GWI","upland",0.39
0.607,66.69,"K018","GWI","upland",0.4
0.627,66.53,"K018","GWI","upland",0.42
0.647,66.36,"K018","GWI","upland",0.44
0.667,66.19,"K018","GWI","upland",0.46
0.687,66,"K018","GWI","upland",0.49
0.707,65.81,"K018","GWI","upland",0.51
0.727,65.61,"K018","GWI","upland",0.53
0.747,65.4,"K018","GWI","upland",0.56
0.768,65.19,"K018","GWI","upland",0.59
0.788,64.96,"K018","GWI","upland",0.61
0.808,64.73,"K018","GWI","upland",0.64
0.828,64.48,"K018","GWI","upland",0.67
0.848,64.23,"K018","GWI","upland",0.7
0.868,63.97,"K018","GWI","upland",0.74
0.888,63.69,"K018","GWI","upland",0.77
0.908,63.41,"K018","GWI","upland",0.81
0.928,63.12,"K018","GWI","upland",0.85
0.948,62.82,"K018","GWI","upland",0.89
0.968,62.51,"K018","GWI","upland",0.93
0.988,62.2,"K018","GWI","upland",0.97
1.008,61.87,"K018","GWI","upland",1.02
1.028,61.54,"K018","GWI","upland",1.07
1.048,61.19,"K018","GWI","upland",1.12
1.068,60.84,"K018","GWI","upland",1.17
1.088,60.48,"K018","GWI","upland",1.22
1.108,60.11,"K018","GWI","upland",1.28
1.128,59.73,"K018","GWI","upland",1.34
1.148,59.35,"K018","GWI","upland",1.41
1.168,58.96,"K018","GWI","upland",1.47
1.188,58.56,"K018","GWI","upland",1.54
1.208,58.16,"K018","GWI","upland",1.61
1.228,57.75,"K018","GWI","upland",1.69
1.248,57.34,"K018","GWI","upland",1.77
1.269,56.92,"K018","GWI","upland",1.86
1.289,56.5,"K018","GWI","upland",1.95
1.309,56.07,"K018","GWI","upland",2.04
1.329,55.64,"K018","GWI","upland",2.13
1.349,55.2,"K018","GWI","upland",2.23
1.369,54.76,"K018","GWI","upland",2.34
1.389,54.32,"K018","GWI","upland",2.45
1.409,53.88,"K018","GWI","upland",2.56
1.429,53.44,"K018","GWI","upland",2.69
1.449,52.99,"K018","GWI","upland",2.81
1.469,52.54,"K018","GWI","upland",2.94
1.489,52.1,"K018","GWI","upland",3.08
1.509,51.65,"K018","GWI","upland",3.23
1.529,51.2,"K018","GWI","upland",3.38
1.549,50.76,"K018","GWI","upland",3.54
1.569,50.31,"K018","GWI","upland",3.71
1.589,49.87,"K018","GWI","upland",3.88
1.609,49.42,"K018","GWI","upland",4.06
1.629,48.98,"K018","GWI","upland",4.26
1.649,48.54,"K018","GWI","upland",4.46
1.669,48.11,"K018","GWI","upland",4.67
1.689,47.67,"K018","GWI","upland",4.89
1.709,47.24,"K018","GWI","upland",5.12
1.729,46.81,"K018","GWI","upland",5.36
1.749,46.39,"K018","GWI","upland",5.61
1.77,45.97,"K018","GWI","upland",5.89
1.79,45.55,"K018","GWI","upland",6.17
1.81,45.13,"K018","GWI","upland",6.46
1.83,44.72,"K018","GWI","upland",6.76
1.85,44.31,"K018","GWI","upland",7.08
1.87,43.91,"K018","GWI","upland",7.41
1.89,43.51,"K018","GWI","upland",7.76
1.91,43.12,"K018","GWI","upland",8.13
1.93,42.73,"K018","GWI","upland",8.51
1.95,42.34,"K018","GWI","upland",8.91
1.97,41.96,"K018","GWI","upland",9.33
1.99,41.58,"K018","GWI","upland",9.77
2.01,41.21,"K018","GWI","upland",10.23
2.03,40.84,"K018","GWI","upland",10.72
2.05,40.48,"K018","GWI","upland",11.22
2.07,40.12,"K018","GWI","upland",11.75
2.09,39.77,"K018","GWI","upland",12.3
2.11,39.42,"K018","GWI","upland",12.88
2.13,39.07,"K018","GWI","upland",13.49
2.15,38.73,"K018","GWI","upland",14.13
2.17,38.4,"K018","GWI","upland",14.79
2.19,38.07,"K018","GWI","upland",15.49
2.21,37.74,"K018","GWI","upland",16.22
2.23,37.42,"K018","GWI","upland",16.98
2.251,37.1,"K018","GWI","upland",17.82
2.271,36.79,"K018","GWI","upland",18.66
2.291,36.48,"K018","GWI","upland",19.54
2.311,36.18,"K018","GWI","upland",20.46
2.331,35.88,"K018","GWI","upland",21.43
2.351,35.58,"K018","GWI","upland",22.44
2.371,35.29,"K018","GWI","upland",23.5
2.391,35,"K018","GWI","upland",24.6
2.411,34.72,"K018","GWI","upland",25.76
2.431,34.44,"K018","GWI","upland",26.98
2.451,34.17,"K018","GWI","upland",28.25
2.471,33.9,"K018","GWI","upland",29.58
2.491,33.64,"K018","GWI","upland",30.97
2.511,33.37,"K018","GWI","upland",32.43
2.531,33.12,"K018","GWI","upland",33.96
2.551,32.86,"K018","GWI","upland",35.56
2.571,32.61,"K018","GWI","upland",37.24
2.591,32.37,"K018","GWI","upland",38.99
2.611,32.13,"K018","GWI","upland",40.83
2.631,31.89,"K018","GWI","upland",42.76
2.651,31.65,"K018","GWI","upland",44.77
2.671,31.42,"K018","GWI","upland",46.88
2.691,31.19,"K018","GWI","upland",49.09
2.711,30.97,"K018","GWI","upland",51.4
2.731,30.75,"K018","GWI","upland",53.83
2.752,30.53,"K018","GWI","upland",56.49
2.772,30.32,"K018","GWI","upland",59.16
2.792,30.11,"K018","GWI","upland",61.94
2.812,29.9,"K018","GWI","upland",64.86
2.832,29.7,"K018","GWI","upland",67.92
2.852,29.5,"K018","GWI","upland",71.12
2.872,29.3,"K018","GWI","upland",74.47
2.892,29.11,"K018","GWI","upland",77.98
2.912,28.92,"K018","GWI","upland",81.66
2.932,28.73,"K018","GWI","upland",85.51
2.952,28.54,"K018","GWI","upland",89.54
2.972,28.36,"K018","GWI","upland",93.76
2.992,28.18,"K018","GWI","upland",98.17
3.012,28.01,"K018","GWI","upland",102.8
3.032,27.83,"K018","GWI","upland",107.65
3.052,27.66,"K018","GWI","upland",112.72
3.072,27.49,"K018","GWI","upland",118.03
3.092,27.33,"K018","GWI","upland",123.59
3.112,27.17,"K018","GWI","upland",129.42
3.132,27.01,"K018","GWI","upland",135.52
3.152,26.85,"K018","GWI","upland",141.91
3.172,26.69,"K018","GWI","upland",148.59
3.192,26.54,"K018","GWI","upland",155.6
3.212,26.39,"K018","GWI","upland",162.93
3.232,26.24,"K018","GWI","upland",170.61
3.253,26.1,"K018","GWI","upland",179.06
3.273,25.96,"K018","GWI","upland",187.5
3.293,25.82,"K018","GWI","upland",196.34
3.313,25.68,"K018","GWI","upland",205.59
3.333,25.54,"K018","GWI","upland",215.28
3.353,25.41,"K018","GWI","upland",225.42
3.373,25.28,"K018","GWI","upland",236.05
3.393,25.15,"K018","GWI","upland",247.17
3.413,25.02,"K018","GWI","upland",258.82
3.433,24.89,"K018","GWI","upland",271.02
3.453,24.77,"K018","GWI","upland",283.79
3.473,24.65,"K018","GWI","upland",297.17
3.493,24.53,"K018","GWI","upland",311.17
3.513,24.41,"K018","GWI","upland",325.84
3.533,24.29,"K018","GWI","upland",341.19
3.553,24.18,"K018","GWI","upland",357.27
3.573,24.07,"K018","GWI","upland",374.11
3.593,23.96,"K018","GWI","upland",391.74
3.613,23.85,"K018","GWI","upland",410.2
3.633,23.74,"K018","GWI","upland",429.54
3.653,23.64,"K018","GWI","upland",449.78
3.673,23.53,"K018","GWI","upland",470.98
3.693,23.43,"K018","GWI","upland",493.17
3.713,23.33,"K018","GWI","upland",516.42
3.733,23.23,"K018","GWI","upland",540.75
3.754,23.14,"K018","GWI","upland",567.54
3.774,23.04,"K018","GWI","upland",594.29
3.794,22.95,"K018","GWI","upland",622.3
3.814,22.85,"K018","GWI","upland",651.63
3.834,22.76,"K018","GWI","upland",682.34
3.854,22.67,"K018","GWI","upland",714.5
3.874,22.59,"K018","GWI","upland",748.17
3.894,22.5,"K018","GWI","upland",783.43
3.914,22.41,"K018","GWI","upland",820.35
3.934,22.33,"K018","GWI","upland",859.01
3.954,22.25,"K018","GWI","upland",899.5
3.974,22.17,"K018","GWI","upland",941.89
3.994,22.09,"K018","GWI","upland",986.28
4.014,22.01,"K018","GWI","upland",1032.76
4.034,21.93,"K018","GWI","upland",1081.43
4.054,21.86,"K018","GWI","upland",1132.4
4.074,21.78,"K018","GWI","upland",1185.77
4.094,21.71,"K018","GWI","upland",1241.65
4.114,21.64,"K018","GWI","upland",1300.17
4.134,21.56,"K018","GWI","upland",1361.44
4.154,21.49,"K018","GWI","upland",1425.61
4.174,21.43,"K018","GWI","upland",1492.79
4.194,21.36,"K018","GWI","upland",1563.15
4.214,21.29,"K018","GWI","upland",1636.82
4.234,21.23,"K018","GWI","upland",1713.96
4.255,21.16,"K018","GWI","upland",1798.87
4.275,21.1,"K018","GWI","upland",1883.65
4.295,21.03,"K018","GWI","upland",1972.42
4.315,20.97,"K018","GWI","upland",2065.38
4.335,20.91,"K018","GWI","upland",2162.72
4.355,20.85,"K018","GWI","upland",2264.64
4.375,20.79,"K018","GWI","upland",2371.37
4.395,20.74,"K018","GWI","upland",2483.13
4.415,20.68,"K018","GWI","upland",2600.16
4.435,20.62,"K018","GWI","upland",2722.7
4.455,20.57,"K018","GWI","upland",2851.02
4.475,20.52,"K018","GWI","upland",2985.38
4.495,20.46,"K018","GWI","upland",3126.08
4.515,20.41,"K018","GWI","upland",3273.41
4.535,20.36,"K018","GWI","upland",3427.68
4.555,20.31,"K018","GWI","upland",3589.22
4.575,20.26,"K018","GWI","upland",3758.37
4.595,20.21,"K018","GWI","upland",3935.5
4.615,20.16,"K018","GWI","upland",4120.98
4.635,20.11,"K018","GWI","upland",4315.19
4.655,20.07,"K018","GWI","upland",4518.56
4.675,20.02,"K018","GWI","upland",4731.51
4.695,19.98,"K018","GWI","upland",4954.5
4.715,19.93,"K018","GWI","upland",5188
4.735,19.89,"K018","GWI","upland",5432.5
4.756,19.84,"K018","GWI","upland",5701.64
4.776,19.8,"K018","GWI","upland",5970.35
4.796,19.76,"K018","GWI","upland",6251.73
4.816,19.72,"K018","GWI","upland",6546.36
4.836,19.68,"K018","GWI","upland",6854.88
4.856,19.64,"K018","GWI","upland",7177.94
4.876,19.6,"K018","GWI","upland",7516.23
4.896,19.56,"K018","GWI","upland",7870.46
4.916,19.52,"K018","GWI","upland",8241.38
4.936,19.49,"K018","GWI","upland",8629.79
4.956,19.45,"K018","GWI","upland",9036.49
4.976,19.41,"K018","GWI","upland",9462.37
4.996,19.38,"K018","GWI","upland",9908.32
5.016,19.34,"K018","GWI","upland",10375.28
5.036,19.31,"K018","GWI","upland",10864.26
5.056,19.28,"K018","GWI","upland",11376.27
5.076,19.24,"K018","GWI","upland",11912.42
5.096,19.21,"K018","GWI","upland",12473.84
5.116,19.18,"K018","GWI","upland",13061.71
5.136,19.15,"K018","GWI","upland",13677.29
5.156,19.11,"K018","GWI","upland",14321.88
5.176,19.08,"K018","GWI","upland",14996.85
5.196,19.05,"K018","GWI","upland",15703.63
5.216,19.02,"K018","GWI","upland",16443.72
5.236,19,"K018","GWI","upland",17218.69
5.257,18.97,"K018","GWI","upland",18071.74
5.277,18.94,"K018","GWI","upland",18923.44
5.297,18.91,"K018","GWI","upland",19815.27
5.317,18.88,"K018","GWI","upland",20749.14
5.337,18.86,"K018","GWI","upland",21727.01
5.357,18.83,"K018","GWI","upland",22750.97
5.377,18.8,"K018","GWI","upland",23823.19
5.397,18.78,"K018","GWI","upland",24945.95
5.417,18.75,"K018","GWI","upland",26121.61
5.437,18.73,"K018","GWI","upland",27352.69
5.457,18.7,"K018","GWI","upland",28641.78
5.477,18.68,"K018","GWI","upland",29991.63
5.497,18.66,"K018","GWI","upland",31405.09
5.517,18.63,"K018","GWI","upland",32885.16
5.537,18.61,"K018","GWI","upland",34434.99
5.557,18.59,"K018","GWI","upland",36057.86
5.577,18.57,"K018","GWI","upland",37757.22
5.597,18.54,"K018","GWI","upland",39536.66
5.617,18.52,"K018","GWI","upland",41399.97
5.637,18.5,"K018","GWI","upland",43351.09
5.657,18.48,"K018","GWI","upland",45394.16
5.677,18.46,"K018","GWI","upland",47533.52
5.697,18.44,"K018","GWI","upland",49773.71
5.717,18.42,"K018","GWI","upland",52119.47
5.737,18.4,"K018","GWI","upland",54575.79
5.758,18.38,"K018","GWI","upland",57279.6
5.778,18.36,"K018","GWI","upland",59979.11
5.798,18.34,"K018","GWI","upland",62805.84
5.818,18.33,"K018","GWI","upland",65765.78
5.838,18.31,"K018","GWI","upland",68865.23
5.858,18.29,"K018","GWI","upland",72110.75
5.878,18.27,"K018","GWI","upland",75509.22
5.898,18.26,"K018","GWI","upland",79067.86
5.918,18.24,"K018","GWI","upland",82794.22
5.938,18.22,"K018","GWI","upland",86696.19
5.958,18.21,"K018","GWI","upland",90782.05
5.978,18.19,"K018","GWI","upland",95060.48
5.998,18.18,"K018","GWI","upland",99540.54
6.018,18.16,"K018","GWI","upland",104231.74
6.038,18.14,"K018","GWI","upland",109144.03
6.058,18.13,"K018","GWI","upland",114287.83
6.078,18.11,"K018","GWI","upland",119674.05
6.098,18.1,"K018","GWI","upland",125314.12
6.118,18.09,"K018","GWI","upland",131219.99
6.138,18.07,"K018","GWI","upland",137404.2
6.158,18.06,"K018","GWI","upland",143879.86
6.178,18.04,"K018","GWI","upland",150660.71
6.198,18.03,"K018","GWI","upland",157761.13
6.218,18.02,"K018","GWI","upland",165196.18
6.238,18.01,"K018","GWI","upland",172981.64
6.259,17.99,"K018","GWI","upland",181551.57
6.279,17.98,"K018","GWI","upland",190107.83
6.299,17.97,"K018","GWI","upland",199067.33
6.319,17.96,"K018","GWI","upland",208449.09
6.339,17.94,"K018","GWI","upland",218272.99
6.359,17.93,"K018","GWI","upland",228559.88
6.379,17.92,"K018","GWI","upland",239331.58
6.399,17.91,"K018","GWI","upland",250610.93
6.419,17.9,"K018","GWI","upland",262421.85
6.439,17.89,"K018","GWI","upland",274789.42
6.459,17.88,"K018","GWI","upland",287739.84
6.479,17.87,"K018","GWI","upland",301300.6
6.499,17.85,"K018","GWI","upland",315500.46
6.519,17.84,"K018","GWI","upland",330369.54
6.539,17.83,"K018","GWI","upland",345939.38
6.559,17.82,"K018","GWI","upland",362243
6.579,17.81,"K018","GWI","upland",379314.98
6.599,17.8,"K018","GWI","upland",397191.55
6.619,17.8,"K018","GWI","upland",415910.61
